year,month,average_month_temperature
1946,05,24.464
1946,06,23.470
1946,07,23.055
1946,08,24.333
1946,09,25.464
1946,10,25.748
1946,11,25.904
1946,12,25.435
1947,01,25.633
1947,02,25.799
1947,03,25.348
1947,04,24.871
1947,05,24.184
1947,06,23.785
1947,07,22.774
1947,08,23.843
1947,09,25.256
1947,10,25.106
1947,11,25.172
1947,12,25.009
1948,01,25.442
1948,02,25.590
1948,03,25.086
1948,04,24.714
1948,05,24.234
1948,06,23.655
1948,07,23.851
1948,08,23.899
1948,09,25.320
1948,10,25.398
1948,11,25.703
1948,12,25.296
1949,01,25.297
1949,02,25.238
1949,03,25.909
1949,04,24.438
1949,05,23.776
1949,06,23.836
1949,07,22.955
1949,08,23.920
1949,09,25.127
1949,10,25.163
1949,11,25.535
1949,12,25.496
1950,01,25.335
1950,02,25.495
1950,03,25.102
1950,04,24.739
1950,05,24.236
1950,06,23.385
1950,07,23.186
1950,08,24.063
1950,09,25.252
1950,10,25.303
1950,11,25.612
1950,12,25.322
1951,01,25.229
1951,02,25.546
1951,03,25.529
1951,04,24.034
1951,05,24.026
1951,06,23.045
1951,07,22.856
1951,08,24.061
1951,09,25.328
1951,10,25.826
1951,11,26.021
1951,12,25.608
1952,01,25.941
1952,02,25.909
1952,03,25.646
1952,04,24.460
1952,05,24.035
1952,06,22.862
1952,07,23.296
1952,08,24.458
1952,09,25.141
1952,10,25.682
1952,11,25.788
1952,12,25.418
1953,01,25.643
1953,02,25.689
1953,03,25.665
1953,04,24.771
1953,05,24.443
1953,06,23.492
1953,07,22.482
1953,08,24.876
1953,09,25.814
1953,10,25.662
1953,11,26.014
1953,12,25.590
1954,01,25.610
1954,02,25.665
1954,03,25.399
1954,04,24.943
1954,05,24.060
1954,06,23.637
1954,07,23.005
1954,08,24.105
1954,09,25.654
1954,10,25.714
1954,11,25.836
1954,12,25.483
1955,01,25.249
1955,02,25.511
1955,03,25.450
1955,04,24.667
1955,05,24.014
1955,06,23.703
1955,07,22.559
1955,08,24.202
1955,09,25.524
1955,10,25.478
1955,11,25.611
1955,12,25.187
1956,01,25.356
1956,02,25.230
1956,03,25.433
1956,04,24.418
1956,05,23.555
1956,06,22.646
1956,07,23.177
1956,08,23.454
1956,09,25.357
1956,10,25.280
1956,11,25.141
1956,12,25.215
1957,01,24.918
1957,02,25.420
1957,03,25.375
1957,04,24.440
1957,05,24.362
