year,month,average_month_temperature
1964,07,29.845
1964,08,29.950
1964,09,26.463
1964,10,24.154
1964,11,19.207
1964,12,15.403
1965,01,14.021
1965,02,15.774
1965,03,19.505
1965,04,22.116
1965,05,25.207
1965,06,30.355
1965,07,30.028
1965,08,30.092
1965,09,28.259
1965,10,23.772
1965,11,18.580
1965,12,14.524
1966,01,13.747
1966,02,15.291
1966,03,18.401
1966,04,23.545
1966,05,27.348
1966,06,29.968
1966,07,30.272
1966,08,30.422
1966,09,28.422
1966,10,25.836
1966,11,22.194
1966,12,14.771
1967,01,12.478
1967,02,14.721
1967,03,16.267
1967,04,23.009
1967,05,26.100
1967,06,29.586
1967,07,29.575
1967,08,30.045
1967,09,27.716
1967,10,23.616
1967,11,18.436
1967,12,15.288
1968,01,12.848
1968,02,15.044
1968,03,17.839
1968,04,22.642
1968,05,27.604
1968,06,31.080
1968,07,30.572
1968,08,30.007
1968,09,27.903
1968,10,23.160
1968,11,18.992
1968,12,14.963
1969,01,12.556
1969,02,17.577
1969,03,21.907
1969,04,21.971
1969,05,26.514
1969,06,30.814
1969,07,28.907
1969,08,29.700
1969,09,29.741
1969,10,25.587
1969,11,19.990
1969,12,15.427
1970,01,14.954
1970,02,16.121
1970,03,19.121
1970,04,23.500
1970,05,27.168
1970,06,28.320
1970,07,29.767
1970,08,29.623
1970,09,27.632
1970,10,23.123
1970,11,18.949
1970,12,13.721
1971,01,15.536
1971,02,15.312
1971,03,19.804
1971,04,21.486
1971,05,27.644
1971,06,29.080
1971,07,28.966
1971,08,29.748
1971,09,27.736
1971,10,23.449
1971,11,18.546
1971,12,14.293
1972,01,13.308
1972,02,14.841
1972,03,18.461
1972,04,23.686
1972,05,26.788
1972,06,29.273
1972,07,29.835
1972,08,30.197
1972,09,29.150
1972,10,25.282
1972,11,18.540
1972,12,14.154
1973,01,13.614
1973,02,17.120
1973,03,18.239
1973,04,22.709
1973,05,26.555
1973,06,29.192
1973,07,30.555
1973,08,29.081
1973,09,27.865
1973,10,24.964
1973,11,17.573
1973,12,15.314
1974,01,12.319
1974,02,15.232
1974,03,19.538
1974,04,24.337
1974,05,26.093
1974,06,29.113
1974,07,29.874
1974,08,29.550
1974,09,27.827
1974,10,25.617
1974,11,19.160
1974,12,13.749
1975,01,12.626
1975,02,15.226
1975,03,18.782
1975,04,24.245
1975,05,26.502
1975,06,28.942
1975,07,29.847
1975,08,29.168
1975,09,27.520
1975,10,23.920
1975,11,19.279
1975,12,14.603
1976,01,12.933
1976,02,14.021
1976,03,18.803
1976,04,23.229
1976,05,27.397
1976,06,29.243
1976,07,29.698
1976,08,28.825
1976,09,28.173
1976,10,25.936
1976,11,20.096
1976,12,15.759
1977,01,13.481
1977,02,16.994
1977,03,17.661
1977,04,21.831
1977,05,27.468
1977,06,29.903
1977,07,30.582
1977,08,30.517
1977,09,28.152
1977,10,22.965
1977,11,19.233
1977,12,13.514
1978,01,13.099
1978,02,16.470
1978,03,18.766
1978,04,23.851
1978,05,28.617
1978,06,29.463
1978,07,30.635
1978,08,28.593
1978,09,27.701
1978,10,25.497
1978,11,17.237
1978,12,15.162
1979,01,13.763
1979,02,17.548
1979,03,20.343
1979,04,24.630
1979,05,27.308
1979,06,30.589
1979,07,30.220
1979,08,30.173
1979,09,27.898
1979,10,25.354
1979,11,20.705
1979,12,13.574
1980,01,13.441
1980,02,14.626
1980,03,19.252
1980,04,23.259
1980,05,27.903
1980,06,29.556
1980,07,30.606
1980,08,30.180
1980,09,27.365
1980,10,25.034
1980,11,20.446
1980,12,15.068
1981,01,11.723
1981,02,14.534
1981,03,19.495
1981,04,24.109
1981,05,26.606
1981,06,29.898
1981,07,30.470
1981,08,30.194
1981,09,27.773
1981,10,25.939
1981,11,17.600
1981,12,15.633
1982,01,14.944
1982,02,13.875
1982,03,17.091
1982,04,23.953
1982,05,25.685
1982,06,29.073
1982,07,29.587
1982,08,30.037
1982,09,28.482
1982,10,25.829
1982,11,17.443
1982,12,13.821
1983,01,11.226
1983,02,13.668
1983,03,16.472
1983,04,21.622
1983,05,27.071
1983,06,29.348
1983,07,30.454
1983,08,29.541
1983,09,27.663
1983,10,22.822
1983,11,20.027
1983,12,15.107
1984,01,13.136
1984,02,15.668
1984,03,19.462
1984,04,22.705
1984,05,28.874
1984,06,28.405
1984,07,29.197
1984,08,28.890
1984,09,28.429
1984,10,25.147
1984,11,18.837
1984,12,14.741
1985,01,15.964
1985,02,14.705
1985,03,19.634
1985,04,23.141
1985,05,28.203
1985,06,30.216
1985,07,29.702
1985,08,30.165
1985,09,27.791
1985,10,22.888
1985,11,20.208
1985,12,15.800
1986,01,14.042
1986,02,16.713
1986,03,19.991
1986,04,23.596
1986,05,24.370
1986,06,29.941
1986,07,30.443
1986,08,30.281
1986,09,29.389
1986,10,23.998
1986,11,18.278
1986,12,13.320
1987,01,13.843
1987,02,16.507
1987,03,17.849
1987,04,21.013
1987,05,27.092
1987,06,29.195
1987,07,30.707
1987,08,30.762
1987,09,28.469
1987,10,23.625
1987,11,19.060
1987,12,15.491
1988,01,13.884
1988,02,15.158
1988,03,19.042
1988,04,23.774
1988,05,28.406
1988,06,30.900
1988,07,31.411
1988,08,30.874
1988,09,28.954
1988,10,23.120
1988,11,17.586
1988,12,14.908
1989,01,11.365
1989,02,13.388
1989,03,18.062
1989,04,25.082
1989,05,27.850
1989,06,29.942
1989,07,30.449
1989,08,30.548
1989,09,29.138
1989,10,23.790
1989,11,19.030
1989,12,14.830
1990,01,13.836
1990,02,14.185
1990,03,17.602
1990,04,24.093
1990,05,26.587
1990,06,29.153
1990,07,30.338
1990,08,29.297
1990,09,27.621
1990,10,24.890
1990,11,21.600
1990,12,17.629
1991,01,13.377
1991,02,15.839
1991,03,19.992
1991,04,24.789
1991,05,27.620
1991,06,29.831
1991,07,29.884
1991,08,29.775
1991,09,27.614
1991,10,25.283
1991,11,19.602
1991,12,12.550
1992,01,12.419
1992,02,12.303
1992,03,17.889
1992,04,22.084
1992,05,26.447
1992,06,30.937
1992,07,30.415
1992,08,30.500
1992,09,27.337
1992,10,25.742
1992,11,19.746
1992,12,13.726
1993,01,13.075
1993,02,13.839
1993,03,17.954
1993,04,23.765
1993,05,26.596
1993,06,29.809
1993,07,30.293
1993,08,30.560
1993,09,28.872
1993,10,26.554
1993,11,20.909
1993,12,16.903
1994,01,15.340
1994,02,15.041
1994,03,18.149
1994,04,24.293
1994,05,27.470
1994,06,29.070
1994,07,30.522
1994,08,30.453
1994,09,29.354
1994,10,26.942
1994,11,18.681
1994,12,13.529
1995,01,13.616
1995,02,15.461
1995,03,19.213
1995,04,22.032
1995,05,26.430
1995,06,31.829
1995,07,31.259
1995,08,30.867
1995,09,29.879
1995,10,24.877
1995,11,18.012
1995,12,14.752
1996,01,14.243
1996,02,16.111
1996,03,18.906
1996,04,22.096
1996,05,29.035
1996,06,29.087
1996,07,30.288
1996,08,30.754
1996,09,30.058
1996,10,24.494
1996,11,20.177
1996,12,15.771
1997,01,14.963
1997,02,13.487
1997,03,17.174
1997,04,21.886
1997,05,27.534
1997,06,30.277
1997,07,30.971
1997,08,30.395
1997,09,28.004
1997,10,24.688
1997,11,20.069
1997,12,14.844
1998,01,13.776
1998,02,15.833
1998,03,17.018
1998,04,24.465
1998,05,28.261
1998,06,29.355
1998,07,31.211
1998,08,32.137
1998,09,29.930
1998,10,25.634
1998,11,20.375
1998,12,15.507
1999,01,14.317
1999,02,16.754
1999,03,19.132
1999,04,22.930
1999,05,28.194
1999,06,29.393
1999,07,30.861
1999,08,31.417
1999,09,29.686
