year,month,average_month_temperature
1925,10,22.894
1925,11,18.978
1925,12,14.699
1926,01,11.711
1926,02,12.410
1926,03,14.397
1926,04,18.927
1926,05,23.007
1926,06,25.456
1926,07,26.067
1926,08,25.684
1926,09,24.083
1926,10,22.186
1926,11,18.254
1926,12,13.547
1927,01,11.745
1927,02,10.049
1927,03,15.548
1927,04,17.182
1927,05,23.285
1927,06,25.244
1927,07,27.547
1927,08,27.013
1927,09,25.703
1927,10,23.815
1927,11,19.001
1927,12,13.943
1928,01,12.325
1928,02,11.716
1928,03,13.709
1928,04,20.421
1928,05,23.705
1928,06,25.037
1928,07,27.444
1928,08,28.103
1928,09,26.077
1928,10,22.134
1928,11,18.085
1928,12,13.319
1929,01,10.679
1929,02,11.327
1929,03,13.809
1929,04,17.701
1929,05,24.070
1929,06,24.858
1929,07,26.363
1929,08,27.718
1929,09,26.379
1929,10,21.641
1929,11,18.913
1929,12,12.712
1930,01,10.916
1930,02,12.558
1930,03,15.756
1930,04,18.989
1930,05,21.890
1930,06,25.410
1930,07,26.852
1930,08,27.876
1930,09,25.883
1930,10,22.420
1930,11,17.868
1930,12,15.103
1931,01,12.202
1931,02,12.501
1931,03,15.819
1931,04,18.057
1931,05,21.821
1931,06,24.603
1931,07,27.111
1931,08,27.468
1931,09,26.722
1931,10,22.911
1931,11,16.548
1931,12,12.104
1932,01,10.341
1932,02,12.327
1932,03,15.425
1932,04,17.909
1932,05,20.986
1932,06,25.419
1932,07,26.890
1932,08,27.428
1932,09,25.430
1932,10,24.314
1932,11,17.908
1932,12,11.771
1933,01,10.636
1933,02,13.186
1933,03,14.535
1933,04,15.735
1933,05,21.547
1933,06,25.019
1933,07,25.588
1933,08,26.205
1933,09,24.050
1933,10,20.814
1933,11,19.913
1933,12,13.655
1934,01,10.845
1934,02,10.179
1934,03,16.374
1934,04,18.806
1934,05,22.472
1934,06,25.447
1934,07,26.993
1934,08,27.394
1934,09,25.318
1934,10,22.641
1934,11,18.903
1934,12,13.044
1935,01,11.917
1935,02,12.542
1935,03,16.138
1935,04,18.141
1935,05,24.474
1935,06,26.701
1935,07,26.712
1935,08,27.692
1935,09,25.613
1935,10,23.091
1935,11,16.533
1935,12,13.880
1936,01,12.777
1936,02,13.549
1936,03,16.359
1936,04,19.697
1936,05,22.232
1936,06,24.187
1936,07,27.164
1936,08,28.268
1936,09,24.417
1936,10,23.970
1936,11,19.051
1936,12,11.194
1937,01,9.225
1937,02,13.502
1937,03,16.981
1937,04,19.816
1937,05,22.004
1937,06,24.838
1937,07,26.913
1937,08,27.133
1937,09,26.648
1937,10,23.414
1937,11,19.111
1937,12,14.764
1938,01,11.750
1938,02,11.387
1938,03,12.737
1938,04,18.655
1938,05,21.238
1938,06,24.427
1938,07,27.497
1938,08,27.989
1938,09,25.524
1938,10,22.382
1938,11,16.570
1938,12,13.533
1939,01,11.820
1939,02,12.131
1939,03,14.405
1939,04,18.948
1939,05,24.297
1939,06,24.270
1939,07,27.123
1939,08,27.095
1939,09,26.214
1939,10,24.170
1939,11,17.406
1939,12,14.092
1940,01,11.724
1940,02,13.515
1940,03,14.843
1940,04,19.135
1940,05,21.968
1940,06,25.531
1940,07,27.122
1940,08,26.414
1940,09,24.999
1940,10,23.240
1940,11,17.689
1940,12,13.426
1941,01,13.315
1941,02,15.278
1941,03,14.907
1941,04,19.260
1941,05,25.148
1941,06,25.132
1941,07,26.989
1941,08,27.409
1941,09,24.599
1941,10,20.727
1941,11,19.053
1941,12,11.372
1942,01,9.793
1942,02,13.015
1942,03,15.342
1942,04,19.419
1942,05,23.231
1942,06,26.727
1942,07,26.838
1942,08,26.680
1942,09,24.387
1942,10,22.077
1942,11,17.910
1942,12,13.074
1943,01,10.699
1943,02,10.671
1943,03,12.264
1943,04,15.819
1943,05,21.448
1943,06,23.620
1943,07,26.624
1943,08,27.473
1943,09,26.078
1943,10,24.383
1943,11,20.217
1943,12,14.937
1944,01,10.799
1944,02,12.590
1944,03,15.871
1944,04,19.171
1944,05,20.946
