year,month,average_month_temperature
1938,04,9.289
1938,05,14.187
1938,06,17.182
1938,07,20.241
1938,08,18.916
1938,09,13.803
1938,10,8.425
1938,11,.104
1938,12,-6.463
1939,01,-7.989
1939,02,-4.224
1939,03,1.061
1939,04,7.190
1939,05,14.154
1939,06,17.358
1939,07,20.275
1939,08,19.691
1939,09,14.320
1939,10,8.045
1939,11,-.408
1939,12,-5.866
1940,01,-7.493
1940,02,-4.837
1940,03,1.141
1940,04,7.449
1940,05,13.419
1940,06,17.673
1940,07,19.939
1940,08,17.784
1940,09,13.884
1940,10,8.483
1940,11,-.402
1940,12,-4.852
1941,01,-7.258
1941,02,-4.745
1941,03,1.678
1941,04,8.621
1941,05,13.839
1941,06,18.336
1941,07,20.047
1941,08,18.973
1941,09,14.007
1941,10,8.408
1941,11,.365
1941,12,-5.236
1942,01,-7.574
1942,02,-6.701
1942,03,3.262
1942,04,8.239
1942,05,13.258
1942,06,18.279
1942,07,20.164
1942,08,18.822
1942,09,14.368
1942,10,8.138
1942,11,.889
1942,12,-6.686
1943,01,-8.685
1943,02,-4.925
1943,03,1.822
1943,04,7.512
1943,05,14.219
1943,06,17.559
1943,07,20.277
1943,08,19.214
1943,09,14.573
1943,10,7.813
1943,11,-.330
1943,12,-5.768
1944,01,-8.512
1944,02,-5.851
1944,03,2.006
1944,04,7.463
1944,05,13.518
1944,06,17.908
1944,07,20.694
1944,08,18.954
1944,09,14.449
1944,10,7.329
1944,11,-.638
1944,12,-9.923
1945,01,-10.048
1945,02,-8.211
1945,03,.520
1945,04,9.173
1945,05,13.845
1945,06,18.408
1945,07,19.858
1945,08,19.106
1945,09,15.035
1945,10,7.985
1945,11,1.696
1945,12,-6.417
1946,01,-6.589
1946,02,-2.925
1946,03,-.212
1946,04,9.809
1946,05,13.238
1946,06,18.155
1946,07,19.906
1946,08,19.439
1946,09,14.583
1946,10,8.492
1946,11,.548
1946,12,-7.378
1947,01,-8.509
1947,02,-6.029
1947,03,1.300
1947,04,8.767
1947,05,14.317
1947,06,17.622
1947,07,19.839
1947,08,18.738
1947,09,14.651
1947,10,6.844
1947,11,.208
1947,12,-7.955
1948,01,-7.787
1948,02,-5.065
1948,03,1.888
1948,04,9.516
1948,05,12.629
1948,06,17.908
1948,07,19.780
1948,08,19.155
1948,09,14.620
1948,10,7.247
1948,11,-.964
1948,12,-5.148
1949,01,-7.167
1949,02,-3.670
1949,03,.827
1949,04,7.965
1949,05,14.082
1949,06,17.642
1949,07,19.580
1949,08,18.709
1949,09,14.332
1949,10,8.203
1949,11,-.756
1949,12,-7.692
1950,01,-6.221
1950,02,-6.274
1950,03,1.652
1950,04,7.455
1950,05,14.089
1950,06,17.176
1950,07,20.074
1950,08,18.712
1950,09,13.742
1950,10,7.011
1950,11,-1.543
1950,12,-8.193
1951,01,-9.005
1951,02,-5.337
1951,03,-.139
1951,04,6.254
1951,05,14.425
1951,06,18.067
1951,07,19.660
1951,08,19.677
1951,09,14.050
1951,10,9.123
1951,11,.345
1951,12,-4.482
1952,01,-7.146
1952,02,-5.846
1952,03,.957
1952,04,9.003
1952,05,13.900
1952,06,17.971
1952,07,20.118
1952,08,18.402
1952,09,14.624
1952,10,6.913
1952,11,-.166
1952,12,-8.257
1953,01,-8.721
1953,02,-4.555
1953,03,2.596
1953,04,7.116
1953,05,13.961
1953,06,18.206
1953,07,20.352
1953,08,19.486
1953,09,14.404
1953,10,8.150
1953,11,-.198
1953,12,-6.308
1954,01,-8.301
1954,02,-4.386
1954,03,.327
1954,04,8.630
1954,05,12.773
1954,06,17.150
1954,07,19.192
1954,08,18.867
1954,09,14.758
1954,10,7.088
1954,11,.937
1954,12,-9.721
1955,01,-10.103
1955,02,-4.647
1955,03,.809
1955,04,6.884
1955,05,13.453
1955,06,17.683
1955,07,19.678
1955,08,19.235
1955,09,15.024
1955,10,7.545
1955,11,-.057
1955,12,-4.244
1956,01,-9.593
1956,02,-5.320
1956,03,.935
1956,04,8.681
1956,05,13.344
1956,06,17.415
1956,07,19.735
1956,08,18.380
1956,09,14.711
1956,10,7.421
1956,11,-1.326
1956,12,-7.976
1957,01,-8.290
1957,02,-7.960
1957,03,.526
1957,04,7.862
1957,05,12.540
1957,06,17.242
1957,07,19.443
1957,08,18.537
1957,09,13.442
1957,10,7.015
1957,11,1.270
1957,12,-5.065
1958,01,-8.433
1958,02,-5.135
1958,03,2.036
1958,04,9.061
1958,05,13.074
1958,06,17.761
1958,07,20.235
1958,08,17.916
1958,09,14.655
1958,10,7.171
1958,11,.391
1958,12,-4.231
1959,01,-8.287
1959,02,-4.545
1959,03,2.378
1959,04,9.007
1959,05,12.738
1959,06,17.326
1959,07,20.049
1959,08,19.240
1959,09,14.639
1959,10,8.686
1959,11,-.587
1959,12,-6.036
1960,01,-8.475
1960,02,-2.393
1960,03,2.316
1960,04,7.148
1960,05,12.808
1960,06,17.740
1960,07,19.772
1960,08,18.936
1960,09,14.838
1960,10,7.185
1960,11,-.349
1960,12,-6.646
